#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [261,261] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [261,261] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [261,261] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [261,261] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1387526400000.0000	398.1000	332.2000	477.6000	1247.5000	513.5000	1664.9960	3313.5000	370.1000	838.0000	2389.0000	133.4760	1661.0000	3611.0000	510.0000	445.0000	796.5000	3588.5000	652.0000	1355.0000	2228.5000	422.1000	1261.0000	261.3000	787.0000	987.0000	376.8000	340.5000	1506.0000	
1384416000000.0000	381.1000	356.1500	483.3000	1246.5000	512.0000	1588.0040	3229.0000	414.6000	885.0000	2286.0000	131.3720	1839.0000	3827.0000	506.5010	497.3000	804.0000	3286.5000	692.5000	1400.0000	2142.5000	454.2000	1410.5000	266.2000	781.5000	996.0000	379.0000	345.3000	1237.0000	
1377586800000.0000	343.9000	372.8000	447.1000	1210.0000	532.5000	1608.0020	2992.5000	398.7000	1018.0000	2483.0000	108.1120	1708.0000	3766.0000	490.0000	479.1000	884.5000	3245.0000	681.0000	1561.0000	2177.0000	443.8000	1497.5000	296.9000	740.0000	1028.0000	326.2000	388.0000	1234.0000	
1360742400000.0000	315.9000	374.2500	453.6000	1148.5000	448.7000	1629.9980	3757.0000	337.4000	1260.0000	2575.0000	97.6190	1610.0000	4386.0000	468.6000	389.1000	1122.0000	2950.0000	729.5000	1408.0000	2186.0000	331.2000	2013.5000	259.8000	695.5000	817.0000	275.9000	344.2000	1002.0000	
1365663600000.0000	313.2000	385.4000	451.7000	1124.0000	485.9000	1761.0050	3140.0000	384.1000	1169.0000	2267.0000	107.9410	1703.0000	3866.0000	525.5000	400.4000	1015.0000	3324.5000	719.5000	1529.0000	2182.5000	397.3000	1671.0000	280.5000	786.5000	871.5000	279.5000	376.4000	1108.0000	
1368774000000.0000	371.8000	380.8000	469.9500	1231.0000	520.5000	1747.0040	2899.5000	378.2000	1044.0000	2391.0000	112.4340	2050.0000	3857.0000	523.0000	451.0000	935.0000	3383.0000	765.0000	1602.0000	2310.0000	410.0000	1570.0000	286.5000	828.5000	917.5000	314.0000	386.9000	1188.0000	
1380524400000.0000	367.7000	359.0000	433.1000	1180.5000	549.0000	1603.9950	3023.0000	391.5000	1024.0000	2094.0000	122.8410	1763.0000	3640.0000	481.6000	496.6000	818.5000	3215.5000	691.0000	1474.0000	2134.5000	454.4000	1518.0000	280.0000	730.5000	1043.0000	342.4000	369.7000	1278.0000	
1359446400000.0000	292.1000	361.2500	475.6500	1151.0000	436.0000	1701.0030	3575.5000	335.1000	1176.0000	2594.0000	98.3300	1650.0000	4302.0000	472.5000	382.5000	1275.0000	3168.0000	740.0000	1423.0000	2365.0000	348.3000	1929.5000	254.1000	701.5000	747.0000	246.2000	351.5000	932.0000	
1364367600000.0000	322.8000	377.7000	463.4500	1122.5000	483.1000	1789.9970	3104.5000	375.9000	1255.0000	2263.0000	105.7800	1688.0000	3883.0000	527.5000	390.4000	1025.0000	3248.0000	704.0000	1481.0000	2209.0000	383.8000	1722.0000	273.8000	751.0000	886.0000	274.5000	367.0000	1056.0000	
1386057600000.0000	371.5000	341.6000	473.6000	1225.0000	476.9000	1584.9970	3200.0000	395.9000	854.0000	2199.0000	128.4150	1703.0000	3603.0000	487.5000	472.3000	754.0000	3506.5000	651.5000	1326.0000	2106.5000	416.3000	1301.0000	259.8000	764.0000	942.5000	366.9000	337.0000	1386.0000	
1374822000000.0000	369.6000	363.1500	471.0000	1190.0000	541.5000	1778.0040	2920.0000	392.0000	1025.0000	2524.0000	109.5050	1759.0000	3756.0000	476.7010	469.8000	858.5000	3255.0000	716.5000	1606.0000	2307.0000	439.1000	1391.0000	286.9000	760.5000	912.0000	336.8000	380.6000	1360.0000	
1371711600000.0000	340.4000	331.3000	449.2000	1183.0000	522.5000	1626.0000	2674.5000	364.8000	1019.0000	2217.0000	101.0880	1643.0000	3457.0000	481.1000	430.0000	824.5000	3109.0000	665.5000	1500.0000	2142.5000	391.5000	1359.0000	260.1000	730.5000	788.0000	304.4000	362.5000	1243.0000	
1362384000000.0000	310.3000	367.6000	443.9000	1147.0000	459.1000	1706.9990	3316.0000	344.7000	1226.0000	2515.0000	95.3730	1628.0000	4074.0000	520.0000	362.8000	1058.0000	3008.0000	745.0000	1469.0000	2243.0000	357.7000	1849.0000	261.2000	732.5000	847.5000	265.4000	361.4000	1022.0000	
1367305200000.0000	314.3000	366.1500	466.4000	1084.5000	468.6000	1782.0020	2919.0000	381.1000	1001.0000	2320.0000	111.5810	1821.0000	3582.0000	516.5000	408.6000	897.5000	3342.5000	740.5000	1557.0000	2253.0000	375.5000	1565.0000	292.1000	819.5000	851.5000	276.2000	371.0000	1117.0000	
1370415600000.0000	341.1000	345.6000	464.1000	1186.0000	527.0000	1633.9960	2815.0000	365.1000	1035.0000	2148.0000	106.6330	2026.0000	3686.0000	512.5000	453.4000	941.0000	3291.5000	746.0000	1516.0000	2205.5000	399.1000	1454.0000	262.8000	740.0000	824.0000	294.1000	366.4000	1234.0000	
1366009200000.0000	308.0000	385.1000	446.5000	1085.0000	480.6000	1788.9970	2973.0000	387.2000	1097.0000	2259.0000	108.6240	1733.0000	3649.0000	523.5000	397.5000	937.0000	3340.0000	739.0000	1527.0000	2164.5000	396.2000	1575.0000	280.7000	803.0000	854.0000	277.6000	381.7000	1138.0000	
1380870000000.0000	368.3000	361.5000	438.2500	1170.0000	539.0000	1441.9970	3010.0000	389.8000	1001.0000	2057.0000	125.9700	1767.0000	3609.0000	484.5000	494.0000	821.5000	3182.0000	696.0000	1462.0000	2122.5000	453.8000	1491.0000	278.5000	743.5000	1061.0000	350.9000	366.0000	1297.0000	
1377759600000.0000	348.3000	372.0000	450.9000	1245.0000	531.0000	1625.0010	2945.5000	390.2000	1019.0000	2430.0000	116.4440	1713.0000	3761.0000	490.6000	477.0000	849.0000	3208.0000	693.0000	1573.0000	2202.0000	439.8000	1507.0000	291.4000	747.0000	997.5000	330.8000	392.7000	1259.0000	
1373353200000.0000	376.6000	343.6000	464.8000	1155.0000	556.5000	1802.9990	2736.5000	376.2000	1067.0000	2443.0000	110.3010	1736.0000	3459.0000	478.5000	453.2000	817.5000	3281.5000	716.0000	1599.0000	2247.0000	418.1000	1282.0000	278.0000	758.0000	884.5000	334.0000	377.8000	1335.0000	
1360915200000.0000	319.0000	364.7500	448.1000	1142.0000	451.4000	1679.9970	3733.5000	331.0000	1263.0000	2505.0000	95.4300	1584.0000	4460.0000	468.9010	387.1000	1119.0000	2936.0000	720.0000	1408.0000	2151.0000	328.9000	2039.0000	261.2000	682.0000	825.5000	275.3000	348.9000	999.5000	
1380697200000.0000	364.8000	358.0000	432.3000	1183.0000	540.0000	1507.9950	3028.0000	385.3000	1011.0000	2044.0000	124.5190	1784.0000	3652.0000	478.1000	499.2000	824.0000	3190.5000	705.0000	1483.0000	2105.0000	448.3000	1502.5000	274.8000	743.0000	1043.0000	347.0000	370.0000	1314.0000	
1359619200000.0000	290.8000	356.3000	466.7500	1120.0000	435.0000	1596.9990	3560.0000	330.7000	1138.0000	2561.0000	97.8750	1622.0000	4314.0000	468.5000	379.7000	1142.0000	3053.0000	732.0000	1419.0000	2294.0000	339.6000	1886.5000	251.0000	691.5000	747.0000	248.6000	350.2000	931.0000	
1364540400000.0000	325.6000	381.5500	459.9000	1129.0000	491.0000	1782.0020	3085.0000	378.5000	1231.0000	2304.0000	106.1220	1712.0000	3830.0000	527.5000	390.0000	984.0000	3299.5000	708.5000	1484.0000	2185.0000	394.3000	1692.0000	276.2000	765.0000	894.0000	278.0000	367.7000	1080.0000	
1379401200000.0000	357.1000	371.4000	440.0000	1187.0000	549.5000	1580.0000	3151.0000	393.9000	1058.0000	2445.0000	120.1400	1792.0000	3790.0000	497.1000	509.0000	882.0000	3220.0000	703.0000	1556.0000	2148.5000	443.0000	1579.5000	294.9000	747.5000	1101.0000	344.4000	396.8000	1325.0000	
1376290800000.0000	380.2000	372.3000	442.9000	1206.0000	537.0000	1712.9960	3192.0000	391.9000	1064.0000	2452.0000	111.5810	1763.0000	3967.0000	506.5010	470.7000	958.0000	3271.0000	708.0000	1560.0000	2172.5000	440.4000	1567.5000	287.2000	758.0000	1033.0000	329.0000	385.2000	1328.0000	
1386230400000.0000	374.6000	333.1500	475.1500	1212.0000	489.5000	1601.9960	3268.5000	389.9000	886.0000	2139.0000	128.5570	1662.0000	3631.0000	480.0000	474.3000	768.5000	3470.0000	647.0000	1303.0000	2096.0000	417.7000	1310.0000	257.8000	746.0000	939.0000	364.6000	332.4000	1409.0000	
1362556800000.0000	311.1000	378.1500	449.5000	1162.5000	476.1000	1757.9970	3369.0000	346.9000	1234.0000	2532.0000	102.3680	1606.0000	4155.0000	521.5000	364.9000	1064.0000	3031.5000	742.0000	1467.0000	2263.0000	358.0000	1846.5000	263.2000	732.0000	874.5000	266.4000	356.5000	1049.0000	
1367478000000.0000	317.0000	366.0500	466.2500	1136.0000	472.4000	1750.0020	2905.0000	386.1000	977.0000	2329.0000	110.3010	1819.0000	3564.0000	509.0000	407.5000	912.5000	3317.0000	739.0000	1548.0000	2276.5000	375.6000	1568.0000	291.0000	819.5000	849.0000	279.1000	371.9000	1134.0000	
1370588400000.0000	343.5000	346.3500	461.0000	1170.0000	519.5000	1658.0000	2808.0000	360.7000	1004.0000	2147.0000	109.1070	2070.0000	3665.0000	509.5010	452.4000	922.0000	3301.5000	749.0000	1516.0000	2186.5000	401.9000	1463.0000	263.0000	747.5000	823.5000	312.8000	362.7000	1194.0000	
1382338800000.0000	382.2000	372.2000	449.5500	1238.0000	547.5000	1472.9970	3242.0000	397.3000	990.0000	2095.0000	129.6090	1848.0000	3747.0000	504.0000	487.1000	891.0000	3175.0000	707.5000	1452.0000	2178.5000	453.9000	1536.5000	282.0000	766.0000	1110.0000	367.4000	363.0000	1358.0000	
1358150400000.0000	282.3000	351.2000	459.3000	1048.0000	425.2000	1749.0030	3473.5000	325.6000	1172.0000	2444.0000	93.1830	1550.0000	4149.0000	457.2000	367.2000	1297.0000	3030.0000	685.0000	1436.0000	2212.5000	348.6000	2036.5000	252.0000	687.5000	702.5000	243.3000	332.9000	845.0000	
1363071600000.0000	320.3000	380.4500	452.1000	1177.0000	489.7000	1885.9960	3447.0000	349.2000	1250.0000	2491.0000	105.2120	1635.0000	4270.0000	523.0000	360.2000	1129.0000	3070.0000	714.0000	1451.0000	2269.0000	377.6000	1868.5000	270.0000	741.0000	884.0000	269.5000	353.1000	1065.0000	
1366182000000.0000	303.4000	369.7500	440.7000	1037.5000	469.7000	1771.9980	2854.5000	377.4000	982.5000	2270.0000	107.6290	1760.0000	3558.0000	506.0000	395.0000	906.0000	3297.5000	740.0000	1536.0000	2147.0000	376.1000	1553.0000	279.3000	790.0000	833.5000	274.8000	383.0000	1140.0000	
1387872000000.0000	404.6000	336.5000	486.2000	1283.0000	523.5000	1690.0000	3325.0000	371.8000	838.0000	2455.0000	134.4430	1687.0000	3668.0000	518.5000	445.5000	805.0000	3612.0000	665.0000	1368.0000	2265.5000	431.4000	1275.5000	263.8000	786.5000	1003.0000	378.4000	345.3000	1521.0000	
1384761600000.0000	387.2000	358.0000	488.5500	1258.5000	507.0000	1590.0030	3264.5000	411.5000	894.5000	2251.0000	133.2780	1828.0000	3881.0000	506.0000	503.5000	812.5000	3317.0000	691.5000	1389.0000	2197.0000	446.1000	1438.5000	268.9000	774.5000	1025.0000	382.0000	343.3000	1256.0000	
1376636400000.0000	359.4000	368.3000	441.7000	1182.5000	533.0000	1656.0010	3104.5000	383.6000	1057.0000	2456.0000	109.3630	1710.0000	3975.0000	502.0000	453.3000	936.5000	3199.5000	686.5000	1546.0000	2134.5000	437.4000	1547.5000	286.4000	736.0000	1035.0000	325.8000	383.0000	1257.0000	
1373526000000.0000	370.8000	349.3500	464.7500	1173.0000	555.0000	1805.9970	2833.5000	375.3000	1125.0000	2452.0000	108.9370	1755.0000	3600.0000	482.2000	463.9000	853.5000	3250.0000	719.5000	1605.0000	2294.0000	422.1000	1337.0000	280.5000	761.5000	897.5000	337.4000	374.0000	1347.0000	
1369119600000.0000	370.9000	384.5500	477.6500	1239.5000	527.5000	1855.9950	2979.0000	376.5000	1075.0000	2267.0000	113.6850	2048.0000	3964.0000	533.0000	467.9000	964.0000	3394.5000	787.0000	1676.0000	2344.0000	417.7000	1621.5000	289.3000	843.5000	927.0000	322.3000	394.9000	1252.0000	
1379574000000.0000	361.5000	377.3000	440.1000	1204.5000	553.0000	1632.9960	3141.5000	391.0000	1080.0000	2420.0000	119.2870	1805.0000	3816.0000	491.6000	510.0000	886.0000	3240.5000	707.5000	1571.0000	2177.0000	448.5000	1635.0000	292.5000	761.5000	1084.0000	341.3000	397.6000	1294.0000	
1376463600000.0000	383.7000	374.5000	446.2500	1206.5000	537.5000	1697.9950	3193.5000	390.3000	1061.0000	2478.0000	111.0690	1763.0000	3989.0000	505.5010	467.3000	971.0000	3249.0000	705.0000	1566.0000	2150.5000	449.9000	1545.0000	291.3000	749.0000	1036.0000	326.2000	391.9000	1310.0000	
1375167600000.0000	379.7000	366.6500	451.4500	1174.5000	546.0000	1790.9960	2958.0000	390.1000	1027.0000	2528.0000	110.9550	1762.0000	3760.0000	491.3010	476.4000	875.0000	3298.0000	721.5000	1638.0000	2296.5000	445.5000	1419.5000	287.3000	769.5000	977.5000	342.1000	385.8000	1411.0000	
1372057200000.0000	335.6000	326.0000	444.9500	1123.5000	502.0000	1643.0000	2582.0000	349.4000	1002.0000	2175.0000	100.0360	1628.0000	3348.0000	465.1000	417.8000	813.0000	3052.5000	655.5000	1470.0000	2120.5000	381.9000	1297.5000	255.9000	717.5000	760.0000	300.2000	353.1000	1209.0000	
1362729600000.0000	309.0000	379.9500	450.7000	1169.0000	480.0000	1879.0000	3425.5000	342.0000	1248.0000	2529.0000	104.8420	1621.0000	4194.0000	522.5000	362.4000	1069.0000	3040.0000	711.5000	1466.0000	2271.0000	367.1000	1850.5000	263.0000	734.5000	890.0000	267.0000	352.1000	1058.0000	
1382511600000.0000	380.5000	370.0500	449.2500	1232.5000	554.0000	1513.0020	3220.0000	396.5000	973.0000	2162.0000	130.2920	1875.0000	3845.0000	501.0000	485.4000	865.5000	3210.0000	716.5000	1427.0000	2200.5000	450.7000	1495.0000	283.1000	776.5000	1109.0000	362.5000	360.4000	1348.0000	
1358323200000.0000	292.5000	347.1000	458.4000	1083.5000	430.3000	1769.9990	3458.0000	325.0000	1180.0000	2520.0000	90.9940	1584.0000	4153.0000	464.6000	361.0000	1289.0000	3037.0000	712.0000	1437.0000	2228.0000	341.9000	1901.0000	254.0000	692.5000	709.5000	241.2000	337.3000	867.5000	
1363244400000.0000	319.2000	385.9500	451.0500	1190.0000	485.0000	1964.9960	3311.0000	358.0000	1266.0000	2430.0000	104.9550	1643.0000	4186.0000	520.0000	371.6000	1088.0000	3074.0000	702.5000	1470.0000	2268.0000	383.3000	1863.5000	276.2000	744.0000	888.0000	277.4000	355.6000	1069.0000	
1366354800000.0000	303.8000	363.0000	446.7000	1038.0000	475.9000	1769.0000	2920.0000	377.8000	1048.0000	2294.0000	109.9030	1795.0000	3565.0000	513.0000	398.2000	902.5000	3346.0000	742.5000	1532.0000	2148.0000	380.2000	1596.5000	281.1000	795.5000	850.0000	277.6000	382.5000	1109.0000	
1381215600000.0000	361.9000	360.5000	433.7000	1154.5000	535.5000	1471.9980	2976.5000	384.3000	980.5000	2047.0000	124.2350	1744.0000	3537.0000	479.8000	463.8000	833.5000	3143.0000	685.5000	1438.0000	2088.5000	447.1000	1464.0000	274.1000	735.5000	1038.0000	340.6000	362.5000	1230.0000	
1378105200000.0000	348.3000	370.1500	445.5500	1239.5000	532.0000	1623.0020	3035.0000	387.0000	1018.0000	2423.0000	121.2490	1718.0000	3842.0000	496.8000	482.5000	885.5000	3182.5000	682.5000	1575.0000	2165.0000	441.2000	1536.0000	291.4000	751.5000	1022.0000	338.2000	388.9000	1284.0000	
1388044800000.0000	404.6000	336.5000	486.2000	1283.0000	523.5000	1690.0000	3325.0000	371.8000	838.0000	2455.0000	134.4430	1687.0000	3668.0000	518.5000	445.5000	805.0000	3612.0000	665.0000	1368.0000	2265.5000	431.4000	1275.5000	263.8000	786.5000	1003.0000	378.4000	345.3000	1521.0000	
1384934400000.0000	388.1000	352.6500	487.9500	1252.0000	497.5000	1573.0040	3300.0000	404.8000	893.0000	2238.0000	129.2110	1830.0000	3872.0000	495.2000	492.7000	807.0000	3308.5000	675.0000	1363.0000	2197.5000	434.4000	1404.5000	266.2000	768.0000	1016.0000	376.1000	337.4000	1377.0000	
1383638400000.0000	375.1000	363.0000	488.0500	1279.0000	493.5000	1565.9990	3330.5000	395.7000	941.5000	2255.0000	129.8080	1796.0000	3940.0000	520.5000	509.0000	889.0000	3291.5000	691.0000	1400.0000	2176.0000	453.3000	1536.0000	280.2000	788.0000	1116.0000	376.3000	358.0000	1203.0000	
1361260800000.0000	329.7000	369.1000	446.3500	1147.0000	454.3000	1714.9940	3713.5000	332.3000	1246.0000	2485.0000	92.9840	1606.0000	4472.0000	476.7010	386.1000	1095.0000	2948.5000	725.5000	1422.0000	2199.5000	330.0000	1995.5000	260.8000	700.5000	834.5000	276.9000	351.8000	1010.0000	
1369292400000.0000	362.6000	383.3000	477.5000	1216.5000	522.0000	1757.9970	2913.0000	382.3000	1038.0000	2233.0000	110.0740	2042.0000	3885.0000	526.0000	472.1000	958.0000	3426.5000	787.5000	1624.0000	2312.5000	415.2000	1570.0000	281.3000	829.5000	908.5000	314.1000	391.5000	1266.0000	
1372402800000.0000	356.9000	331.4000	455.2500	1118.5000	517.5000	1642.0000	2683.0000	355.3000	1001.0000	2290.0000	106.8320	1664.0000	3364.0000	477.5000	430.7000	795.0000	3115.0000	684.0000	1523.0000	2176.0000	383.0000	1266.0000	261.8000	746.0000	818.0000	309.2000	360.2000	1296.0000	
1359964800000.0000	297.2000	357.5000	462.0500	1104.0000	430.0000	1597.9980	3615.0000	330.9000	1175.0000	2580.0000	96.9650	1620.0000	4336.0000	461.3010	375.9000	1127.0000	3040.5000	729.5000	1415.0000	2249.0000	330.9000	1924.5000	250.1000	692.5000	760.5000	263.0000	349.0000	952.5000	
1364886000000.0000	324.0000	385.5000	462.5000	1154.5000	494.2000	1780.0030	3085.0000	385.5000	1248.0000	2301.0000	109.1920	1700.0000	3879.0000	547.5000	393.5000	966.5000	3340.0000	706.5000	1507.0000	2211.5000	396.0000	1674.0000	283.2000	778.0000	908.5000	281.7000	373.8000	1128.0000	
1367996400000.0000	338.2000	375.2500	467.0500	1184.5000	496.5000	1692.9980	3101.0000	381.0000	1017.0000	2395.0000	109.7900	1825.0000	3817.0000	511.5010	416.7000	941.0000	3318.0000	744.0000	1569.0000	2313.0000	382.1000	1666.0000	296.4000	818.0000	886.5000	282.3000	377.5000	1150.0000	
1386576000000.0000	384.0000	333.6500	476.8000	1237.5000	498.1000	1599.9970	3290.5000	386.1000	869.5000	2149.0000	132.7650	1665.0000	3688.0000	482.3010	461.0000	761.5000	3474.5000	646.5000	1300.0000	2166.5000	416.3000	1324.5000	260.3000	750.5000	964.5000	371.2000	327.5000	1436.0000	
1375340400000.0000	386.1000	370.2500	458.5000	1198.0000	555.0000	1643.0000	3038.0000	395.3000	1066.0000	2584.0000	113.8560	1777.0000	3840.0000	506.0000	485.1000	913.5000	3334.0000	722.5000	1575.0000	2218.0000	448.7000	1483.0000	290.4000	790.5000	990.5000	342.7000	394.2000	1431.0000	
1372230000000.0000	351.7000	327.6000	452.0000	1131.0000	511.5000	1659.0000	2649.5000	356.2000	1015.0000	2319.0000	104.2730	1636.0000	3346.0000	460.0000	427.7000	801.5000	3115.0000	672.0000	1482.0000	2140.5000	389.2000	1256.0000	261.2000	726.5000	796.0000	305.4000	354.6000	1279.0000	
1367823600000.0000	324.1000	367.7500	471.3000	1151.0000	484.4000	1722.9990	3022.5000	390.9000	1014.0000	2368.0000	110.2160	1815.0000	3695.0000	508.0000	414.8000	983.0000	3339.5000	740.5000	1567.0000	2296.0000	374.9000	1635.5000	293.0000	825.0000	851.5000	275.0000	376.1000	1133.0000	
1370934000000.0000	340.3000	343.9500	460.3000	1173.0000	516.5000	1642.0000	2702.5000	362.7000	1017.0000	2125.0000	109.1920	1937.0000	3557.0000	501.0000	445.7000	884.5000	3276.5000	732.0000	1511.0000	2210.0000	392.6000	1371.5000	261.2000	741.0000	784.5000	305.0000	366.4000	1229.0000	
1382684400000.0000	385.2000	370.1500	451.1500	1254.5000	561.5000	1517.0000	3222.5000	396.8000	978.5000	2207.0000	128.9550	1881.0000	3906.0000	511.0000	475.8000	875.5000	3248.5000	718.5000	1440.0000	2237.5000	451.7000	1508.0000	282.0000	782.0000	1115.0000	359.1000	356.1000	1329.0000	
1358496000000.0000	292.4000	350.3500	460.3500	1114.0000	437.2000	1830.0010	3502.5000	326.1000	1165.0000	2576.0000	92.0460	1570.0000	4103.0000	463.9000	365.9000	1270.0000	3076.5000	711.0000	1430.0000	2257.0000	342.3000	1885.5000	252.8000	683.5000	717.5000	246.0000	338.6000	872.0000	
1381388400000.0000	365.0000	355.7000	437.3000	1178.0000	546.0000	1489.9970	3015.0000	388.7000	983.0000	2040.0000	123.6380	1773.0000	3583.0000	477.0000	473.0000	852.0000	3133.0000	695.0000	1449.0000	2105.0000	450.7000	1476.0000	275.0000	746.5000	1050.0000	348.3000	362.6000	1253.0000	
1378278000000.0000	334.6000	366.0500	443.1500	1271.0000	526.5000	1605.0040	3080.0000	388.6000	1030.0000	2334.0000	117.7230	1698.0000	3805.0000	499.4000	478.7000	886.0000	3146.5000	680.0000	1568.0000	2162.5000	440.0000	1540.5000	291.9000	737.0000	1046.0000	340.4000	392.3000	1215.0000	
1385107200000.0000	359.0000	354.5500	493.4500	1259.5000	498.0000	1564.0000	3194.0000	404.6000	887.0000	2228.0000	130.2630	1812.0000	3752.0000	487.0000	496.0000	789.5000	3446.5000	666.0000	1370.0000	2203.5000	430.8000	1380.0000	267.1000	780.0000	996.0000	376.1000	343.6000	1405.0000	
1383811200000.0000	379.7000	364.6000	480.4500	1268.0000	507.5000	1556.0050	3294.0000	394.2000	917.5000	2289.0000	129.5520	1750.0000	3937.0000	521.0000	508.5000	845.0000	3272.5000	680.5000	1397.0000	2156.0000	460.2000	1512.0000	280.1000	775.5000	1025.0000	371.1000	350.5000	1200.0000	
1376982000000.0000	357.5000	365.0500	437.2000	1164.5000	537.5000	1653.0030	3049.5000	387.6000	1021.0000	2414.0000	108.1690	1697.0000	3847.0000	501.0000	459.9000	912.0000	3204.0000	688.0000	1557.0000	2126.5000	442.0000	1494.0000	283.7000	743.5000	1026.0000	328.2000	388.7000	1275.0000	
1373871600000.0000	376.6000	353.1500	465.8500	1185.0000	558.0000	1757.9970	2806.5000	382.2000	1101.0000	2476.0000	111.1830	1752.0000	3615.0000	481.3010	469.0000	823.0000	3262.0000	711.5000	1605.0000	2305.0000	428.2000	1300.5000	284.4000	763.5000	904.5000	344.0000	374.5000	1358.0000	
1361433600000.0000	320.3000	373.6500	443.0000	1152.5000	449.9000	1706.0000	3518.5000	337.8000	1219.0000	2406.0000	90.9940	1614.0000	4194.0000	505.5010	377.0000	1067.0000	2910.0000	733.0000	1425.0000	2187.5000	345.9000	1923.0000	261.6000	707.0000	844.0000	274.0000	349.0000	996.0000	
1357027200000.0000	282.5000	336.0000	424.8000	1012.5000	382.3000	1739.9980	3511.5000	345.1000	1261.0000	2358.0000	87.8370	1574.0000	4259.0000	436.0000	382.3000	1324.0000	2909.5000	673.5000	1418.0000	2175.0000	336.9000	1894.0000	263.0000	703.0000	669.5000	231.1000	333.6000	765.5000	
1360137600000.0000	303.6000	363.2000	465.7500	1135.0000	434.9000	1567.9970	3660.0000	331.2000	1207.0000	2590.0000	96.8800	1636.0000	4368.0000	462.0000	375.8000	1131.0000	3061.0000	736.5000	1411.0000	2245.0000	337.0000	1944.5000	251.7000	695.5000	773.0000	272.7000	343.7000	962.0000	
1365058800000.0000	313.2000	378.0000	452.0000	1137.0000	480.4000	1756.9980	3014.0000	379.9000	1177.0000	2201.0000	105.0980	1654.0000	3794.0000	524.5000	386.8000	969.0000	3288.5000	711.0000	1508.0000	2169.0000	382.9000	1646.0000	277.0000	777.5000	857.5000	273.6000	371.5000	1097.0000	
1368169200000.0000	346.9000	375.5500	465.7000	1185.5000	515.5000	1765.0020	3037.0000	382.2000	1012.0000	2397.0000	110.5290	1827.0000	3835.0000	526.0000	420.2000	913.0000	3342.5000	738.5000	1577.0000	2319.5000	379.7000	1591.0000	288.8000	823.0000	897.0000	309.5000	377.5000	1153.0000	
1383030000000.0000	384.0000	369.1000	477.5000	1248.0000	563.0000	1583.9970	3193.5000	398.0000	936.0000	2233.0000	128.6990	1885.0000	3898.0000	521.0000	485.6000	888.5000	3312.5000	718.5000	1441.0000	2264.5000	454.0000	1517.5000	286.5000	788.0000	1107.0000	369.4000	360.7000	1311.0000	
1379919600000.0000	359.3000	376.0500	440.2000	1188.0000	550.5000	1610.0010	3100.0000	395.2000	1049.0000	2392.0000	118.9170	1810.0000	3751.0000	488.1000	500.0000	852.0000	3210.5000	701.0000	1563.0000	2154.5000	444.0000	1573.5000	289.3000	747.0000	1059.0000	342.6000	397.0000	1288.0000	
1386748800000.0000	376.9000	328.1000	477.2000	1234.5000	495.3000	1560.0020	3213.5000	388.0000	850.0000	2144.0000	131.0880	1669.0000	3570.0000	479.5000	465.6000	760.5000	3447.0000	644.5000	1328.0000	2174.0000	426.0000	1293.5000	261.2000	746.0000	941.0000	372.6000	324.5000	1481.0000	
1363762800000.0000	309.9000	381.4500	448.0000	1169.5000	484.9000	1960.9990	3135.0000	374.6000	1238.0000	2280.0000	105.6670	1671.0000	3923.0000	526.5000	392.4000	1048.0000	3040.0000	695.5000	1484.0000	2224.0000	393.4000	1773.0000	269.4000	746.5000	878.5000	272.7000	352.6000	1050.0000	
1385452800000.0000	361.6000	345.3500	487.0000	1246.0000	490.1000	1556.0050	3110.0000	405.8000	859.5000	2239.0000	130.1780	1761.0000	3682.0000	490.9010	490.8000	779.0000	3426.0000	657.0000	1350.0000	2160.5000	429.7000	1334.5000	263.7000	775.0000	991.0000	372.2000	336.6000	1429.0000	
1371106800000.0000	341.0000	339.9000	453.4500	1193.0000	519.5000	1684.0040	2759.5000	367.9000	1033.0000	2195.0000	101.6290	1785.0000	3586.0000	495.3010	442.8000	892.0000	3239.0000	730.5000	1514.0000	2181.5000	388.9000	1400.0000	263.5000	741.5000	777.5000	307.7000	371.9000	1238.0000	
